year,name,price,mileage,location,page,url,model,mileage_mid
2014,2014 Honda CITY 1.5 V (A),42800.0,85000 - 89999,Selangor,16,https://www.mudah.my/2014-honda-city-1-5-v-a-106002943.htm,city,87499.5
2016,2016 Honda JAZZ V 1.5 I-VTEC AUTO (MUGEN BODKIT),52800.0,120000 - 129999,Kuala Lumpur,16,https://www.mudah.my/2016-honda-jazz-v-1-5-i-vtec-auto-mugen-bodkit-108270759.htm,jazz,124999.5
2014,2014 Honda JAZZ 1.5 S I-VTEC (A)FULL BODYKIT & RIM,36800.0,140000 - 149999,Kuala Lumpur,16,https://www.mudah.my/2014-honda-jazz-1-5-s-i-vtec-a-full-bodykit-rim-108489879.htm,jazz,144999.5
2014,2014 Honda CITY 1.5 E (A),38800.0,100000 - 109999,Johor,16,https://www.mudah.my/2014-honda-city-1-5-e-a-108418818.htm,city,104999.5
2011,2011 Honda CITY 1.5 E (A),25800.0,110000 - 119999,Johor,16,https://www.mudah.my/2011-honda-city-1-5-e-a-107372803.htm,city,114999.5
2022,Honda CITY 1.5 V HATCHBACK F/SERVICE U/WARRANTY,72800.0,35000 - 39999,Kuala Lumpur,16,https://www.mudah.my/honda-city-1-5-v-hatchback-f-service-u-warranty-108626981.htm,city,37499.5
2018,Honda JAZZ 1.5 V FULL BODYKIT SPORT RIM ADJUSTABLE,61800.0,65000 - 69999,Kuala Lumpur,16,https://www.mudah.my/honda-jazz-1-5-v-full-bodykit-sport-rim-adjustable-108077262.htm,jazz,67499.5
2023,2023 Honda CITY 1.5 E HATCHBACK (A),69900.0,30000 - 34999,Selangor,16,https://www.mudah.my/2023-honda-city-1-5-e-hatchback-a-108738650.htm,city,32499.5
2013,[2013] Honda FREED 1.5  (A),28000.0,85000 - 89999,Penang,16,https://www.mudah.my/2013-honda-freed-1-5-a-108738631.htm,freed,87499.5
2016,FULLOAN - Honda HR-V 1.8 E I-VTEC WARRANTY LOW MIL,55999.0,85000 - 89999,Selangor,16,https://www.mudah.my/fulloan-honda-hr-v-1-8-e-i-vtec-warranty-low-mil-108738627.htm,hr-v,87499.5
2010,Honda CITY 1.5 E (A) TAHUN DIBUAT 2010,25980.0,140000 - 149999,Selangor,16,https://www.mudah.my/honda-city-1-5-e-a-tahun-dibuat-2010-108738623.htm,city,144999.5
2019,2019 Honda CITY 1.5 E FACELIFT (A) PADDLE SHIFT,51800.0,65000 - 69999,Kuala Lumpur,17,https://www.mudah.my/2019-honda-city-1-5-e-facelift-a-paddle-shift-108738619.htm,city,67499.5
2019,2019 Honda HR-V 1.8 RS ENHANCED (A) FULL LOAN,89999.0,60000 - 64999,Johor,17,https://www.mudah.my/2019-honda-hr-v-1-8-rs-enhanced-a-full-loan-108738610.htm,hr-v,62499.5
2021,2021 Honda ODYSSEY 2.4 ABSOLUTE EX FULL SPEC 5A,208000.0,10000 - 14999,Kuala Lumpur,17,https://www.mudah.my/2021-honda-odyssey-2-4-absolute-ex-full-spec-5a-107946131.htm,odyssey,12499.5
2018,Honda CIVIC 1.8 S i-VTEC TYPE-R BODYKIT LOW MILE,69800.0,80000 - 84999,Kuala Lumpur,17,https://www.mudah.my/honda-civic-1-8-s-i-vtec-type-r-bodykit-low-mile-108478134.htm,civic,82499.5
2012,2012 Honda ACCORD 2.0 VTi-L  FuSpec/FuLoan/Bodykit,31999.0,150000 - 159999,Johor,17,https://www.mudah.my/2012-honda-accord-2-0-vti-l-fuspec-fuloan-bodykit-108738914.htm,accord,154999.5
2016,2016 Honda CITY 1.5 V (A) MODULO BODYKIT,38800.0,95000 - 99999,Kuala Lumpur,17,https://www.mudah.my/2016-honda-city-1-5-v-a-modulo-bodykit-108033011.htm,city,97499.5
2023,(New Arrival 2023 )Honda CIVIC 2.0 TYPE R (FL5)(A),292000.0,10000 - 14999,Kuala Lumpur,17,https://www.mudah.my/new-arrival-2023-honda-civic-2-0-type-r-fl5-a-108403755.htm,civic,12499.5
2021,2021 Honda Civic LX 1.5 FL1 AT,166000.0,10000 - 14999,Selangor,17,https://www.mudah.my/2021-honda-civic-lx-1-5-fl1-at-108088262.htm,civic,12499.5
2020,Honda ACCORD 1.5 TC-P (A)F/S/RC MIL 3XK U/WARRANTY,125999.0,30000 - 34999,Kuala Lumpur,17,https://www.mudah.my/honda-accord-1-5-tc-p-a-f-s-rc-mil-3xk-u-warranty-108532888.htm,accord,32499.5
2020,2020 Honda CIVIC 1.5 HATCHBACK (FK7) (A),145000.0,25000 - 29999,Selangor,17,https://www.mudah.my/2020-honda-civic-1-5-hatchback-fk7-a-108088558.htm,civic,27499.5
2003,2003 Honda CITY 1.5 i-DSI (A),6000.0,350000 - 399999,Negeri Sembilan,17,https://www.mudah.my/2003-honda-city-1-5-i-dsi-a-108738875.htm,city,374999.5
2015,2015 3-Yrs-Wnty Honda HR-V 1.8 V (A) Can-Full-Loan,48999.0,85000 - 89999,Johor,17,https://www.mudah.my/2015-3-yrs-wnty-honda-hr-v-1-8-v-a-can-full-loan-108000286.htm,hr-v,87499.5
2017,2017 Honda BR-V 1.5 V (A) FULL LOAN,43999.0,60000 - 64999,Johor,17,https://www.mudah.my/2017-honda-br-v-1-5-v-a-full-loan-108738605.htm,br-v,62499.5
2021,2021 Honda CITY GN3 RS E-HEV 1.5 (A)FULL LOAN,74999.0,40000 - 44999,Johor,17,https://www.mudah.my/2021-honda-city-gn3-rs-e-hev-1-5-a-full-loan-108738603.htm,city,42499.5
2019,2019 Honda BR-V 1.5 V (A) FULL LOAN,55999.0,120000 - 129999,Johor,17,https://www.mudah.my/2019-honda-br-v-1-5-v-a-full-loan-108738573.htm,br-v,124999.5
2017,2017 Honda JAZZ 1.5 HYBRID (A)LadyOwner/Monthly,51999.0,80000 - 84999,Johor,17,https://www.mudah.my/2017-honda-jazz-1-5-hybrid-a-ladyowner-monthly-108738524.htm,hybrid,82499.5
2010,Honda CIVIC 2.0 VTEC FACELIFT (A) MUGEN RR BODYKIT,36800.0,120000 - 129999,Selangor,17,https://www.mudah.my/honda-civic-2-0-vtec-facelift-a-mugen-rr-bodykit-106192361.htm,civic,124999.5
2022,2022 Honda HR-V 1.5 TURBO V (A),112800.0,35000 - 39999,Selangor,17,https://www.mudah.my/2022-honda-hr-v-1-5-turbo-v-a-108038398.htm,hr-v,37499.5
2010,2010 Honda CIVIC 1.8 S-L iVTEC FACELIFT (A),29000.0,200000 - 249999,Selangor,17,https://www.mudah.my/2010-honda-civic-1-8-s-l-ivtec-facelift-a-108738756.htm,civic,224999.5
2010,2010 Honda CR-V 2.0 i-VTEC (A),42000.0,200000 - 249999,Kuala Lumpur,17,https://www.mudah.my/2010-honda-cr-v-2-0-i-vtec-a-108738755.htm,cr-v,224999.5
2015,2015 Honda HR-V 1.8 V (A) TIPTOP CONDITION,43800.0,80000 - 84999,Selangor,17,https://www.mudah.my/2015-honda-hr-v-1-8-v-a-tiptop-condition-108407296.htm,hr-v,82499.5
2021,2021 Honda CIVIC 1.5 TC-P (A) HONDA F/S RECORD,95800.0,40000 - 44999,Selangor,17,https://www.mudah.my/2021-honda-civic-1-5-tc-p-a-honda-f-s-record-108368506.htm,civic,42499.5
2020,2020 Honda CIVIC 1.5 TC (A) F/SERVICE RECORD 48K,94800.0,45000 - 49999,Melaka,17,https://www.mudah.my/2020-honda-civic-1-5-tc-a-f-service-record-48k-108530005.htm,civic,47499.5
2013,Blacklist Loan Kedai 2013 Honda JAZZ 1.5 (A),28800.0,100000 - 109999,Kuala Lumpur,17,https://www.mudah.my/blacklist-loan-kedai-2013-honda-jazz-1-5-a-108598491.htm,jazz,104999.5
2018,2018 Honda CITY 1.5 V (A) FACELIFT FULL SERVICE,56800.0,85000 - 89999,Melaka,17,https://www.mudah.my/2018-honda-city-1-5-v-a-facelift-full-service-108529767.htm,city,87499.5
2018,2018 Honda CIVIC 1.5 TC (A) FC TURBO FK8 TYPE R,79800.0,85000 - 89999,Melaka,17,https://www.mudah.my/2018-honda-civic-1-5-tc-a-fc-turbo-fk8-type-r-108614654.htm,civic,87499.5
2017,Honda JAZZ 1.5 E (A) FACELIFT PUSH START V SPEC,48800.0,80000 - 84999,Kuala Lumpur,17,https://www.mudah.my/honda-jazz-1-5-e-a-facelift-push-start-v-spec-108366804.htm,jazz,82499.5
2012,2012 Honda CITY 1.5E FACELIFT-/1 ONR/TOUCH SCREEN,29800.0,120000 - 129999,Kuala Lumpur,17,https://www.mudah.my/2012-honda-city-1-5e-facelift-1-onr-touch-screen-107457619.htm,city,124999.5
2016,Honda HR-V 1.8 E ENHANCED -1 LADY OWNER/4NEW TYRE,56800.0,90000 - 94999,Kuala Lumpur,17,https://www.mudah.my/honda-hr-v-1-8-e-enhanced-1-lady-owner-4new-tyre-106882518.htm,hr-v,92499.5
2006,2006 Honda ACCORD 2.0 FACELIFT-1 OWNER,15800.0,150000 - 159999,Kuala Lumpur,17,https://www.mudah.my/2006-honda-accord-2-0-facelift-1-owner-108548310.htm,accord,154999.5
2014,2014 Honda CITY 1.5 (A) SEDAN I-VTEC FULL LEATHER,32800.0,110000 - 119999,Melaka,17,https://www.mudah.my/2014-honda-city-1-5-a-sedan-i-vtec-full-leather-108546091.htm,city,114999.5
2017,2017 Honda CIVIC 1.5 HATCHBACK HONDA SENSING (A),83500.0,85000 - 89999,Penang,17,https://www.mudah.my/2017-honda-civic-1-5-hatchback-honda-sensing-a-108738681.htm,civic,87499.5
2022,2022 Honda STEPWAGON 1.5 SPADA (A),174000.0,15000 - 19999,Selangor,17,https://www.mudah.my/2022-honda-stepwagon-1-5-spada-a-108658279.htm,stepwagon,17499.5
2019,2019 Honda ODYSSEY 2.4 (A),130800.0,40000 - 44999,Johor,17,https://www.mudah.my/2019-honda-odyssey-2-4-a-106267046.htm,odyssey,42499.5
2017,2017 Honda ACCORD 2.0 VTi-L FACELIFT (A),79800.0,45000 - 49999,Johor,17,https://www.mudah.my/2017-honda-accord-2-0-vti-l-facelift-a-107601288.htm,accord,47499.5
2004,2004 Honda CITY 1.5 i-DSI (A),12000.0,160000 - 169999,Penang,17,https://www.mudah.my/2004-honda-city-1-5-i-dsi-a-108738644.htm,city,164999.5
2015,2015 Honda CITY 1.5 V (A),36900.0,120000 - 129999,Selangor,17,https://www.mudah.my/2015-honda-city-1-5-v-a-108649306.htm,city,124999.5
2019,2019 Honda CR-V 2.0 2WD (A) CRV P.START/KEYLESS,85800.0,55000 - 59999,Selangor,17,https://www.mudah.my/2019-honda-cr-v-2-0-2wd-a-crv-p-start-keyless-108261547.htm,cr-v,57499.5
2017,2017 2018 Honda HR-V 1.8 E (A)MUGEN/BODYKIT P/STAR,48800.0,80000 - 84999,Selangor,17,https://www.mudah.my/2017-2018-honda-hr-v-1-8-e-a-mugen-bodykit-p-star-107364049.htm,hr-v,82499.5
2014,2014 Honda JAZZ 1.5 E (A) GK FULL BODYKIT P/START,40800.0,75000 - 79999,Selangor,17,https://www.mudah.my/2014-honda-jazz-1-5-e-a-gk-full-bodykit-p-start-107201446.htm,jazz,77499.5
2011,2011 2012 Honda ACCORD 2.0 VTi-L FCELIFT F/BODYKIT,26800.0,95000 - 99999,Selangor,18,https://www.mudah.my/2011-2012-honda-accord-2-0-vti-l-fcelift-f-bodykit-107097117.htm,accord,97499.5
2018,(FullLoan) 2018 Honda CR-V 1.5 TCP (A) CRV,92999.0,85000 - 89999,Johor,18,https://www.mudah.my/fullloan-2018-honda-cr-v-1-5-tcp-a-crv-108280231.htm,cr-v,87499.5
2015,Blacklist Loan Kedai 2015 Honda CITY 1.5 S+ (A),26800.0,100000 - 109999,Kuala Lumpur,18,https://www.mudah.my/blacklist-loan-kedai-2015-honda-city-1-5-s-a-108174383.htm,city,104999.5
2014,( 2018 Reg) 2014 Honda ODYSSEY 2.4 ABSOLUTE RC1,86999.0,85000 - 89999,Johor,18,https://www.mudah.my/2018-reg-2014-honda-odyssey-2-4-absolute-rc1-108621951.htm,odyssey,87499.5
2011,Blacklist Loan Kedai 2011 H ACCORD 2.0 VTi-L (A),19800.0,100000 - 109999,Kuala Lumpur,18,https://www.mudah.my/blacklist-loan-kedai-2011-h-accord-2-0-vti-l-a-105841327.htm,accord,104999.5
2021,2021 Honda CITY RS HYBRID 1.5 (A),78600.0,45000 - 49999,Selangor,18,https://www.mudah.my/2021-honda-city-rs-hybrid-1-5-a-108089808.htm,city,47499.5
2021,2021 Honda CIVIC 1.5 (M) FK7 RARE F/LOAN,146700.0,15000 - 19999,Johor,18,https://www.mudah.my/2021-honda-civic-1-5-m-fk7-rare-f-loan-107247774.htm,civic,17499.5
2009,2009 Honda ACCORD 2.0 VTi-L (A),23800.0,180000 - 189999,Terengganu,18,https://www.mudah.my/2009-honda-accord-2-0-vti-l-a-108738511.htm,accord,184999.5
2006,2006 Honda Civic 1.8 Sport I-VTEC Cheap Letgo (A),17900.0,130000 - 139999,Selangor,18,https://www.mudah.my/2006-honda-civic-1-8-sport-i-vtec-cheap-letgo-a-108738507.htm,civic,134999.5
2019,Honda HR-V 1.8 E HRV V F/SERVICE 1 OWNER TIPTOP,65800.0,90000 - 94999,Kuala Lumpur,18,https://www.mudah.my/honda-hr-v-1-8-e-hrv-v-f-service-1-owner-tiptop-108709395.htm,hr-v,92499.5
2019,Honda HR-V 1.8 E V HRV L/MILEAGE 3 YEARS WARRANTY,65800.0,50000 - 54999,Kuala Lumpur,18,https://www.mudah.my/honda-hr-v-1-8-e-v-hrv-l-mileage-3-years-warranty-108632402.htm,hr-v,52499.5
2016,Honda CR-V 2.4 4WD FACELIFT CRV LANEWATCH 1 OWNER,56800.0,95000 - 99999,Kuala Lumpur,18,https://www.mudah.my/honda-cr-v-2-4-4wd-facelift-crv-lanewatch-1-owner-108651694.htm,cr-v,97499.5
2015,Honda CR-V 2.0 2WD FACELIFT CRV 3 YEARS WARRANTY,52800.0,95000 - 99999,Kuala Lumpur,18,https://www.mudah.my/honda-cr-v-2-0-2wd-facelift-crv-3-years-warranty-108508424.htm,cr-v,97499.5
2015,2015 Honda HR-V 1.8 V (A),45800.0,60000 - 64999,Selangor,18,https://www.mudah.my/2015-honda-hr-v-1-8-v-a-108738459.htm,hr-v,62499.5
2013,2013 Honda ACCORD 2.0 VTi-L NEW GEN (A) POWER SEAT,40800.0,95000 - 99999,Kuala Lumpur,18,https://www.mudah.my/2013-honda-accord-2-0-vti-l-new-gen-a-power-seat-108706594.htm,accord,97499.5
2021,2021 Honda CIVIC 1.5 TC (A)FULL SERVICE RECORD 56K,99800.0,55000 - 59999,Kuala Lumpur,18,https://www.mudah.my/2021-honda-civic-1-5-tc-a-full-service-record-56k-108625768.htm,civic,57499.5
2019,2019 Honda CIVIC 1.5 TC (A) ONEOWNER GOODCONDITION,89800.0,70000 - 74999,Kuala Lumpur,18,https://www.mudah.my/2019-honda-civic-1-5-tc-a-oneowner-goodcondition-108546818.htm,civic,72499.5
2021,Honda Civic 1.5 (A) TC-P U/Warranty F/Loan,96600.0,80000 - 84999,Selangor,18,https://www.mudah.my/honda-civic-1-5-a-tc-p-u-warranty-f-loan-108102482.htm,civic,82499.5
2016,Honda CITY 1.5 E (A)F/LOAN F/S/RECORD MIL 110K,39999.0,110000 - 119999,Kuala Lumpur,18,https://www.mudah.my/honda-city-1-5-e-a-f-loan-f-s-record-mil-110k-107141473.htm,city,114999.5
2019,2019 Honda CIVIC 1.5 TC-PREMIUM (A),95999.0,65000 - 69999,Kuala Lumpur,18,https://www.mudah.my/2019-honda-civic-1-5-tc-premium-a-108569798.htm,civic,67499.5
2016,Honda JAZZ 1.5 V (A)F/S/RC F/LOAN MIL 3XK L/SEAT,51999.0,35000 - 39999,Kuala Lumpur,18,https://www.mudah.my/honda-jazz-1-5-v-a-f-s-rc-f-loan-mil-3xk-l-seat-106453462.htm,jazz,37499.5
2016,2016 Honda CR-V 2.0 FULL SPEC STOCK BARU ORI T/TOP,57999.0,60000 - 64999,Johor,18,https://www.mudah.my/2016-honda-cr-v-2-0-full-spec-stock-baru-ori-t-top-107930049.htm,cr-v,62499.5
2014,2014 Honda CIVIC 1.5 FULL STOCK BARU ORI T/TOP CDT,29999.0,80000 - 84999,Johor,18,https://www.mudah.my/2014-honda-civic-1-5-full-stock-baru-ori-t-top-cdt-107927599.htm,civic,82499.5
2018,2018 Honda CR-V 1.5 TC-P 2WD (A),95000.0,110000 - 119999,Selangor,18,https://www.mudah.my/2018-honda-cr-v-1-5-tc-p-2wd-a-106523266.htm,cr-v,114999.5
2017,2017 Honda CIVIC TC-P 1.5 FULL TYPE-R STOCK BARU,78999.0,65000 - 69999,Johor,18,https://www.mudah.my/2017-honda-civic-tc-p-1-5-full-type-r-stock-baru-107927442.htm,civic,67499.5
2020,2020 Honda CITY 1.5 E FULL STOCK BARU ORI T/TOP,55999.0,45000 - 49999,Johor,18,https://www.mudah.my/2020-honda-city-1-5-e-full-stock-baru-ori-t-top-107926750.htm,city,47499.5
2023,Honda CITY 1.5 V UNDER HONDA WARRANTY TILL 2028,73800.0,15000 - 19999,Kuala Lumpur,18,https://www.mudah.my/honda-city-1-5-v-under-honda-warranty-till-2028-108608711.htm,city,17499.5
2017,2017 3Yrs-Wnty Honda ACCORD 2.0L VTi (A) Full-Loan,74999.0,95000 - 99999,Johor,18,https://www.mudah.my/2017-3yrs-wnty-honda-accord-2-0l-vti-a-full-loan-108537307.htm,accord,97499.5
2010,Blacklist Loan Kedai No Doc Honda ACCORD VTi-L,20800.0,100000 - 109999,Kuala Lumpur,18,https://www.mudah.my/blacklist-loan-kedai-no-doc-honda-accord-vti-l-108568848.htm,accord,104999.5
2013,2013 Honda CR-Z 1.5 (HYBRID) FACELIFT (A),33666.0,200000 - 249999,Selangor,18,https://www.mudah.my/2013-honda-cr-z-1-5-hybrid-facelift-a-108715955.htm,cr-z,224999.5
2013,Blacklist Loan Kedai 2013 H. CITY 1.5 FACELIFT (A),18800.0,100000 - 109999,Kuala Lumpur,18,https://www.mudah.my/blacklist-loan-kedai-2013-h-city-1-5-facelift-a-107995191.htm,city,104999.5
2014,Blacklist Loan Kedai 2014 CITY 1.5 FACELIFT (A),18800.0,100000 - 109999,Kuala Lumpur,18,https://www.mudah.my/blacklist-loan-kedai-2014-city-1-5-facelift-a-108369095.htm,city,104999.5
2014,2014 Honda CITY 1.5 V (A),40800.0,0 - 4999,Johor,18,https://www.mudah.my/2014-honda-city-1-5-v-a-108328642.htm,city,2499.5
2017,2017 Honda CIVIC 1.5 TC-PREMIUM (A),86675.0,80000 - 84999,Johor,18,https://www.mudah.my/2017-honda-civic-1-5-tc-premium-a-106691268.htm,civic,82499.5
2021,2021 Honda CIVIC 1.5 TC (A),103800.0,60000 - 64999,Selangor,18,https://www.mudah.my/2021-honda-civic-1-5-tc-a-108393684.htm,civic,62499.5
2020,2020 Honda CIVIC 1.5 TC-PREMIUM (A) BREMBO BRAKE,103800.0,110000 - 119999,Kuala Lumpur,18,https://www.mudah.my/2020-honda-civic-1-5-tc-premium-a-brembo-brake-108389587.htm,civic,114999.5
2020,2020 Honda CR-V 1.5 TC-P 2WD AUTO NEW FACELIFT,107800.0,110000 - 119999,Kuala Lumpur,18,https://www.mudah.my/2020-honda-cr-v-1-5-tc-p-2wd-auto-new-facelift-108335039.htm,cr-v,114999.5
2010,2010 Honda CITY 1.5 E I-VTEC (A) BLH LOAN,20800.0,130000 - 139999,Kuala Lumpur,18,https://www.mudah.my/2010-honda-city-1-5-e-i-vtec-a-blh-loan-108022872.htm,city,134999.5
2015,2015 Honda CITY 1.5(A) V ANDROID WARRANTY 1 YEAR,41800.0,80000 - 84999,Selangor,19,https://www.mudah.my/2015-honda-city-1-5-a-v-android-warranty-1-year-106021579.htm,city,82499.5
2024,2024 Honda CITY 1.5 E HIGH REBATE YearEnd Sales,75359.0,0 - 4999,Selangor,19,https://www.mudah.my/2024-honda-city-1-5-e-high-rebate-yearend-sales-108677907.htm,city,2499.5
2018,Honda CR-V 1.5 TC 2WD CRV F/SERVICE ELECTRIC SEATS,91800.0,90000 - 94999,Kuala Lumpur,19,https://www.mudah.my/honda-cr-v-1-5-tc-2wd-crv-f-service-electric-seats-108360100.htm,cr-v,92499.5
2015,2015 Honda HR-V 1.8 V (A)SUPERCARKING CONDITION,47800.0,90000 - 94999,Johor,19,https://www.mudah.my/2015-honda-hr-v-1-8-v-a-supercarking-condition-108738210.htm,hr-v,92499.5
2005,2005 Honda CIVIC 2.0 i-VTEC (A),19900.0,150000 - 159999,Kelantan,19,https://www.mudah.my/2005-honda-civic-2-0-i-vtec-a-108738208.htm,civic,154999.5
2024,2024 New Honda CITY 1.5 Hatchback FACELIFT (A),76000.0,0 - 4999,Kedah,19,https://www.mudah.my/2024-new-honda-city-1-5-hatchback-facelift-a-107078739.htm,city,2499.5
2024,2024 New Honda HR-V 1.5 (A) Year End Cash Back,112000.0,0 - 4999,Penang,19,https://www.mudah.my/2024-new-honda-hr-v-1-5-a-year-end-cash-back-64621563.htm,hr-v,2499.5
2024,Honda CIVIC 1.5 V VTEC TURBO FE UNDER WARRANTY,118800.0,5000 - 9999,Kuala Lumpur,19,https://www.mudah.my/honda-civic-1-5-v-vtec-turbo-fe-under-warranty-108636653.htm,civic,7499.5
2021,Honda CIVIC 1.8 S FULL SERVICE UNDER WARRANTY FK8,85800.0,65000 - 69999,Kuala Lumpur,19,https://www.mudah.my/honda-civic-1-8-s-full-service-under-warranty-fk8-108280350.htm,civic,67499.5
2016,2016 Honda ACCORD 2.0 VTi FACELIFT (A) F.SVC HONDA,67800.0,110000 - 119999,Selangor,19,https://www.mudah.my/2016-honda-accord-2-0-vti-facelift-a-f-svc-honda-107506061.htm,accord,114999.5
2022,2022 Honda CITY 1.5 V HATCHBACK (A),75800.0,20000 - 24999,Johor,19,https://www.mudah.my/2022-honda-city-1-5-v-hatchback-a-108738274.htm,city,22499.5
2019,Honda CITY 1.5 V (A)F/LON F/S/RC MIL 6XK KM LADY,61999.0,45000 - 49999,Kuala Lumpur,19,https://www.mudah.my/honda-city-1-5-v-a-f-lon-f-s-rc-mil-6xk-km-lady-108517200.htm,city,47499.5
2022,Honda ACCORD 1.5 TC-P (A)F/S/RC MIL 3XK U/WARRANTY,137999.0,35000 - 39999,Kuala Lumpur,19,https://www.mudah.my/honda-accord-1-5-tc-p-a-f-s-rc-mil-3xk-u-warranty-108569889.htm,accord,37499.5
2020,Honda CIVIC 1.5 TC-P (A)TYPE-R FC MIL 5XK U/WARNTY,105999.0,40000 - 44999,Kuala Lumpur,19,https://www.mudah.my/honda-civic-1-5-tc-p-a-type-r-fc-mil-5xk-u-warnty-107141277.htm,civic,42499.5
2023,2023 Honda CIVIC 2.0 TYPE R (FL5) (A),305000.0,10000 - 14999,Selangor,19,https://www.mudah.my/2023-honda-civic-2-0-type-r-fl5-a-108222977.htm,civic,12499.5
2018,Honda BR-V 1.5 V (A) 7 SEATER SUV LOAN TINGGI 2018,49800.0,75000 - 79999,Selangor,19,https://www.mudah.my/honda-br-v-1-5-v-a-7-seater-suv-loan-tinggi-2018-108598244.htm,br-v,77499.5
2004,Honda ACCORD 2.0 (A) OTR PRICE 16K,11800.0,130000 - 139999,Selangor,19,https://www.mudah.my/honda-accord-2-0-a-otr-price-16k-108097156.htm,accord,134999.5
2017,2017 Honda CR-V 1.5 TC-P 2WD (A),95800.0,75000 - 79999,Johor,19,https://www.mudah.my/2017-honda-cr-v-1-5-tc-p-2wd-a-108738197.htm,cr-v,77499.5
2024,2024 New Honda HR-V 1.5 (A) Year End Cash Back,112000.0,0 - 4999,Kedah,19,https://www.mudah.my/2024-new-honda-hr-v-1-5-a-year-end-cash-back-97114769.htm,hr-v,2499.5
2017,2017 Honda CIVIC 1.8 S i-VTEC (A) NO PROCESSINGFEE,69800.0,130000 - 139999,Negeri Sembilan,19,https://www.mudah.my/2017-honda-civic-1-8-s-i-vtec-a-no-processingfee-108660332.htm,civic,134999.5
2020,Honda CIVIC 1.5 TC-P TCP PREMIUM F/SERVICE RECORD,95800.0,70000 - 74999,Kuala Lumpur,19,https://www.mudah.my/honda-civic-1-5-tc-p-tcp-premium-f-service-record-108717077.htm,civic,72499.5
2017,2017 Honda CIVIC 1.8 S i-VTEC (A),68800.0,120000 - 129999,Johor,19,https://www.mudah.my/2017-honda-civic-1-8-s-i-vtec-a-108174890.htm,civic,124999.5
2013,Blacklist Loan Kedai NoDoc 0dp Honda CIVIC 1.8 S E,24800.0,95000 - 99999,Kuala Lumpur,19,https://www.mudah.my/blacklist-loan-kedai-nodoc-0dp-honda-civic-1-8-s-e-108568744.htm,civic,97499.5
2020,2020 Honda CIVIC 1.5 TC-P (A),98888.0,60000 - 64999,Johor,19,https://www.mudah.my/2020-honda-civic-1-5-tc-p-a-107663156.htm,civic,62499.5
2021,2021 Honda CR-V 1.5 TC-P 2WD (A),127000.0,50000 - 54999,Penang,19,https://www.mudah.my/2021-honda-cr-v-1-5-tc-p-2wd-a-108706631.htm,cr-v,52499.5
2014,2014 Honda JAZZ 1.5 V GK Bodykit MUGEN/UltraRacing,44500.0,95000 - 99999,Johor,19,https://www.mudah.my/2014-honda-jazz-1-5-v-gk-bodykit-mugen-ultraracing-108715691.htm,jazz,97499.5
2014,2014 Honda JAZZ 1.5 FACELIFT (A),38800.0,85000 - 89999,Johor,19,https://www.mudah.my/2014-honda-jazz-1-5-facelift-a-108298240.htm,jazz,87499.5
2019,2019 Honda CIVIC 1.8 S (A) TYPE R BODYKIT,87800.0,55000 - 59999,Johor,19,https://www.mudah.my/2019-honda-civic-1-8-s-a-type-r-bodykit-108569792.htm,civic,57499.5
2021,2021 Honda CIVIC 1.5 TC (A),103800.0,60000 - 64999,Selangor,19,https://www.mudah.my/2021-honda-civic-1-5-tc-a-108434254.htm,civic,62499.5
2015,2015 Honda CITY 1.5 E (A),42800.0,95000 - 99999,Johor,19,https://www.mudah.my/2015-honda-city-1-5-e-a-108484663.htm,city,97499.5
2022,2022 Honda CIVIC V 1.5 (A),115800.0,30000 - 34999,Selangor,19,https://www.mudah.my/2022-honda-civic-v-1-5-a-108402221.htm,civic,32499.5
2018,2018 Honda CIVIC 1.8 S i-VTEC (A),79800.0,70000 - 74999,Selangor,19,https://www.mudah.my/2018-honda-civic-1-8-s-i-vtec-a-106003299.htm,civic,72499.5
2020,2020 Honda CITY 1.5 E (A) Good Condition 2021,62000.0,90000 - 94999,Penang,19,https://www.mudah.my/2020-honda-city-1-5-e-a-good-condition-2021-107949428.htm,city,92499.5
2005,2005 Honda ACCORD 2.4 VTi-L (A) GOOD CONDITION,12800.0,130000 - 139999,Kuala Lumpur,19,https://www.mudah.my/2005-honda-accord-2-4-vti-l-a-good-condition-108362261.htm,accord,134999.5
2019,2019 Honda CITY 1.5 E (A),53500.0,45000 - 49999,Johor,19,https://www.mudah.my/2019-honda-city-1-5-e-a-107136478.htm,city,47499.5
2017,Honda CR-V 1.5 TC-P 2WD POWER BOOT ELECTRONIC SEAT,91800.0,75000 - 79999,Kuala Lumpur,19,https://www.mudah.my/honda-cr-v-1-5-tc-p-2wd-power-boot-electronic-seat-108177123.htm,cr-v,77499.5
2016,Honda HR-V 1.8 V (A) F/Service Premium Grade 2016,53800.0,95000 - 99999,Kuala Lumpur,19,https://www.mudah.my/honda-hr-v-1-8-v-a-f-service-premium-grade-2016-108299425.htm,hr-v,97499.5
2016,Honda ACCORD 2.4 VTi-L K24A LANDWATCH LEATHER SEAT,51800.0,80000 - 84999,Kuala Lumpur,19,https://www.mudah.my/honda-accord-2-4-vti-l-k24a-landwatch-leather-seat-108127061.htm,accord,82499.5
2020,2020 Honda CITY 1.5 E (A) Good Condition 2021,62000.0,90000 - 94999,Perak,19,https://www.mudah.my/2020-honda-city-1-5-e-a-good-condition-2021-107949442.htm,city,92499.5
